tweet_id,rating_numerator,rating_denominator,name,stage
767122157629476866,13.0,10.0,Rupert,
766793450729734144,10.0,10.0,Rufus,
766693177336135680,11.0,10.0,Brudge,
766423258543644672,9.0,10.0,Shadoe,
766313316352462849,12.0,10.0,Oscar,
766069199026450432,12.0,10.0,Juno,
766008592277377025,11.0,10.0,Angel,
765719909049503744,12.0,10.0,Brat,
765669560888528897,12.0,10.0,Tove,
765395769549590528,13.0,10.0,,
765371061932261376,11.0,10.0,Louie,pupper
765222098633691136,10.0,10.0,Gromit,
764857477905154048,12.0,10.0,Aubie,
764259802650378240,10.0,10.0,Kota,
763837565564780549,11.0,10.0,Alfie,
763183847194451968,8.0,10.0,Clark,
763103485927849985,10.0,10.0,Belle,
762699858130116608,11.0,10.0,Leela,
762471784394268675,12.0,10.0,Glenn,
762464539388485633,12.0,10.0,Buddy,
761976711479193600,12.0,10.0,Shelby,
761599872357261312,11.0,10.0,Sephie,
761334018830917632,10.0,10.0,Bruce,
761292947749015552,11.0,10.0,Bonaparte,
761227390836215808,10.0,10.0,Albert,
761004547850530816,11.0,10.0,Bo,
760893934457552897,11.0,10.0,Wishes,doggo
760656994973933572,11.0,10.0,Rose,
760539183865880579,12.0,10.0,Atlas,
760290219849637889,13.0,10.0,Rocco,
759923798737051648,10.0,10.0,,
759846353224826880,11.0,10.0,Kirby,
759793422261743616,12.0,10.0,Maggie,
759557299618865152,10.0,10.0,Emma,
759447681597108224,11.0,10.0,Oakley,
759197388317847553,12.0,10.0,Luna,
759099523532779520,7.0,10.0,Toby,
759047813560868866,11.0,10.0,Spencer,
758854675097526272,11.0,10.0,Lilli,
758828659922702336,13.0,10.0,,doggo
758740312047005698,12.0,10.0,Boston,
758474966123810816,11.0,10.0,Brandonald,
758467244762497024,165.0,150.0,,
758405701903519748,10.0,10.0,Odie,
758355060040593408,11.0,10.0,Corey,
758041019896193024,9.0,10.0,,
757741869644341248,10.0,10.0,Leonard,
757725642876129280,11.0,10.0,Beckham,
757611664640446465,12.0,10.0,Cooper,
757400162377592832,13.0,10.0,,
757393109802180609,10.0,10.0,,doggo
757354760399941633,8.0,10.0,Devón,
756998049151549440,11.0,10.0,Oliver,
756939218950160384,12.0,10.0,Jax,pupper
756651752796094464,11.0,10.0,Gert,
756303284449767430,11.0,10.0,,
756288534030475264,12.0,10.0,,
756275833623502848,10.0,10.0,,puppo
755955933503782912,12.0,10.0,,pupper
755110668769038337,13.0,10.0,Watson,
754856583969079297,11.0,10.0,Winnie,
754449512966619136,11.0,10.0,Dex,
754120377874386944,10.0,10.0,,
754011816964026368,12.0,10.0,Charlie,
753655901052166144,10.0,10.0,,
753398408988139520,12.0,10.0,Scout,
753375668877008896,8.0,10.0,Hank,
753294487569522689,11.0,10.0,Ace,
753026973505581056,10.0,10.0,Tayzie,
752917284578922496,11.0,10.0,Grizzie,
752682090207055872,10.0,10.0,,doggo
752660715232722944,10.0,10.0,,doggo
752519690950500352,11.0,10.0,,puppo
752334515931054080,8.0,10.0,,doggo
752173152931807232,12.0,10.0,Brody,
751937170840121344,11.0,10.0,Ruby,
751830394383790080,12.0,10.0,Tucker,
751598357617971201,13.0,10.0,Toby,
751583847268179968,5.0,10.0,,
751538714308972544,10.0,10.0,Max,
751456908746354688,12.0,10.0,,pupper
751251247299190784,10.0,10.0,Gilbert,
751205363882532864,12.0,10.0,,
751132876104687617,10.0,10.0,Cooper,puppo
750868782890057730,11.0,10.0,Milo,pupper
750719632563142656,12.0,10.0,Meyer,
750429297815552001,12.0,10.0,Arnie,
750383411068534784,9.0,10.0,Zoe,pupper
750147208377409536,13.0,10.0,,
750132105863102464,11.0,10.0,Stewie,
750117059602808832,10.0,10.0,Calvin,
750101899009982464,11.0,10.0,Lilah,
750086836815486976,12.0,10.0,Spanky,
750071704093859840,10.0,10.0,,pupper
750056684286914561,11.0,10.0,Jameson,
750041628174217216,13.0,10.0,Beau,
750026558547456000,10.0,10.0,Jax,
750011400160841729,11.0,10.0,Piper,doggo
749996283729883136,12.0,10.0,Bo,
749774190421639168,12.0,10.0,Lucy,
749417653287129088,11.0,10.0,Finn,pupper
749403093750648834,10.0,10.0,,
749395845976588288,10.0,10.0,George,
749317047558017024,12.0,10.0,Blu,floofer
749064354620928000,11.0,10.0,Winston,
749036806121881602,8.0,10.0,Dietrich,doggo
748977405889503236,10.0,10.0,,
748932637671223296,13.0,10.0,Divine,doggo
748699167502000129,11.0,10.0,Tripp,
748575535303884801,6.0,10.0,,pupper
748568946752774144,12.0,10.0,Cora,
748346686624440324,10.0,10.0,,
748324050481647620,11.0,10.0,Duke,
747963614829678593,10.0,10.0,,pupper
747933425676525569,11.0,10.0,,
747885874273214464,8.0,10.0,,
747844099428986880,11.0,10.0,Huxley,
747816857231626240,4.0,10.0,,
747600769478692864,10.0,10.0,Bookstore,
747594051852075008,11.0,10.0,,
747512671126323200,10.0,10.0,,
747219827526344708,11.0,10.0,Atticus,
747103485104099331,11.0,10.0,,
746872823977771008,11.0,10.0,,
746818907684614144,13.0,10.0,,
746790600704425984,10.0,10.0,,
746726898085036033,12.0,10.0,Abby,
746507379341139972,10.0,10.0,Shiloh,
746369468511756288,9.0,10.0,,
746131877086527488,10.0,10.0,Gustav,
746056683365994496,11.0,10.0,Arlen,pupper
745789745784041472,10.0,10.0,Gus,
745712589599014916,7.0,10.0,Percy,
745433870967832576,10.0,10.0,Lenox,doggo
745422732645535745,9.0,10.0,,
745057283344719872,12.0,10.0,Oliver,
744995568523612160,9.0,10.0,Abby,puppo
744971049620602880,12.0,10.0,Indie,
744709971296780288,10.0,10.0,Harvey,
744334592493166593,11.0,10.0,Blanket,
744234799360020481,13.0,10.0,,doggo
743980027717509120,11.0,10.0,Geno,
743895849529389061,10.0,10.0,,
743609206067040256,10.0,10.0,Stark,
743545585370791937,11.0,10.0,Bentley,
743253157753532416,10.0,10.0,Kilo,puppo
743222593470234624,12.0,10.0,,pupper
743210557239623680,10.0,10.0,Kayla,
742423170473463808,12.0,10.0,Bell,
742385895052087300,11.0,10.0,Phil,
742150209887731712,8.0,10.0,Edmund,pupper
741793263812808706,10.0,10.0,,
741743634094141440,11.0,10.0,Aqua,pupper
741438259667034112,9.0,10.0,Tucker,
741303864243200000,12.0,10.0,Theodore,
741067306818797568,12.0,10.0,,
740995100998766593,10.0,10.0,Leo,
740711788199743490,9.0,10.0,,
740676976021798912,11.0,10.0,Baloo,pupper
740373189193256964,14.0,10.0,,
740359016048689152,9.0,10.0,Chase,
740214038584557568,10.0,10.0,,
739979191639244800,12.0,10.0,Nollie,
739932936087216128,10.0,10.0,Rorie,
739844404073074688,12.0,10.0,Simba,
739606147276148736,9.0,10.0,Benji,pupper
739544079319588864,10.0,10.0,,
739485634323156992,6.0,10.0,Kyle,
739238157791694849,13.0,10.0,,doggo
738885046782832640,11.0,10.0,Charles,
738883359779196928,10.0,10.0,,
738537504001953792,11.0,10.0,Bayley,puppo
738402415918125056,10.0,10.0,,
738184450748633089,9.0,10.0,,
738166403467907072,12.0,10.0,Axel,
738156290900254721,10.0,10.0,Storkson,
737826014890496000,10.0,10.0,Remy,
737800304142471168,10.0,10.0,Bella,
737678689543020544,11.0,10.0,,
737445876994609152,13.0,10.0,,floofer
736736130620620800,13.0,10.0,Chadrick,
736365877722001409,11.0,10.0,Rory,pupper
736225175608430592,10.0,10.0,,
736010884653420544,10.0,10.0,,
735991953473572864,11.0,10.0,Maxaroni,
735648611367784448,12.0,10.0,,pupper
735635087207878657,11.0,10.0,Dakota,
735256018284875776,8.0,10.0,Kellogg,doggo
735137028879360001,9.0,10.0,Buckley,pupper
734912297295085568,10.0,10.0,Jax,
734787690684657664,13.0,10.0,,
734776360183431168,11.0,10.0,Livvie,
733828123016450049,10.0,10.0,Terry,
733822306246479872,10.0,10.0,Moose,floofer
733482008106668032,10.0,10.0,,
733460102733135873,11.0,10.0,Hermione,
733109485275860992,12.0,10.0,,
732732193018155009,12.0,10.0,Ralpher,
732726085725589504,11.0,10.0,Aldrick,
732585889486888962,10.0,10.0,,
732375214819057664,11.0,10.0,Kyle,doggo
732005617171337216,11.0,10.0,Larry,
731285275100512256,12.0,10.0,Solomon,
730924654643314689,9.0,10.0,,
730573383004487680,10.0,10.0,Rooney,pupper
730427201120833536,11.0,10.0,Crystal,
730211855403241472,11.0,10.0,Ziva,
729823566028484608,13.0,10.0,Stefan,
729463711119904772,13.0,10.0,Pupcasso,
728986383096946689,11.0,10.0,Puff,
728760639972315136,13.0,10.0,,
728751179681943552,10.0,10.0,Flurpson,
728409960103686147,10.0,10.0,Wallace,
728387165835677696,12.0,10.0,Enchilada,
728046963732717569,11.0,10.0,Raymond,
728035342121635841,12.0,10.0,,pupper
728015554473250816,11.0,10.0,Rueben,pupper
727685679342333952,12.0,10.0,Cilantro,
727644517743104000,13.0,10.0,,doggo
727524757080539137,10.0,10.0,,pupper
727314416056803329,11.0,10.0,,pupper
727286334147182592,9.0,10.0,,
727175381690781696,10.0,10.0,Karll,
726935089318363137,12.0,10.0,Sprout,
726887082820554753,10.0,10.0,Blitz,
726828223124897792,12.0,10.0,Bloop,
726224900189511680,9.0,10.0,,
725842289046749185,12.0,10.0,Colby,
725786712245440512,11.0,10.0,Lillie,pupper
725729321944506368,12.0,10.0,Lola,
724983749226668032,12.0,10.0,Fred,
724771698126512129,11.0,10.0,,doggo
724405726123311104,10.0,10.0,Ashleigh,pupper
724049859469295616,10.0,10.0,Kreggory,
724046343203856385,10.0,10.0,Sarge,
724004602748780546,11.0,10.0,Luther,pupper
723912936180330496,12.0,10.0,Sugar,
723688335806480385,12.0,10.0,Reginald,
723673163800948736,10.0,10.0,Ivar,
723179728551723008,8.0,10.0,Jangle,
722974582966214656,13.0,10.0,,
722613351520608256,12.0,10.0,Schnitzel,
721503162398597120,11.0,10.0,Panda,
721001180231503872,11.0,10.0,Oliver,pupper
720785406564900865,12.0,10.0,Archie,
720775346191278080,10.0,10.0,Berkeley,
720415127506415616,10.0,10.0,,
720389942216527872,11.0,10.0,Ralphé,
720059472081784833,9.0,10.0,Charleson,
720043174954147842,11.0,10.0,Neptune,
719991154352222208,10.0,10.0,,doggo
719551379208073216,10.0,10.0,Harnold,
719367763014393856,11.0,10.0,Sid,
719339463458033665,10.0,10.0,Lucy,
719332531645071360,11.0,10.0,Pippa,
718971898235854848,10.0,10.0,Sadie,
718939241951195136,12.0,10.0,Otis,
718631497683582976,10.0,10.0,,
718613305783398402,11.0,10.0,Carper,
718540630683709445,10.0,10.0,,
718460005985447936,9.0,10.0,Bowie,
718246886998687744,3.0,10.0,Alexanderson,
718234618122661888,11.0,10.0,Suki,
717841801130979328,11.0,10.0,Barclay,
717537687239008257,11.0,10.0,,
717421804990701568,9.0,10.0,Ebby,
717047459982213120,12.0,10.0,Flávio,
717009362452090881,10.0,10.0,Smokey,pupper
716802964044845056,10.0,10.0,Link,
716791146589110272,11.0,10.0,Jennifur,
716439118184652801,11.0,10.0,Bluebert,
716285507865542656,12.0,10.0,Stephanus,
716080869887381504,11.0,10.0,,doggo
715928423106027520,11.0,10.0,Bubbles,
715733265223708672,10.0,10.0,,
715696743237730304,10.0,10.0,Toby,
715680795826982913,12.0,10.0,Zeus,
715342466308784130,10.0,10.0,Oscar,
715220193576927233,10.0,10.0,Nico,
715200624753819648,12.0,10.0,Michelangelope,
715009755312439296,12.0,10.0,Siba,
714982300363173890,9.0,10.0,Calbert,
714957620017307648,10.0,10.0,Curtis,
714606013974974464,12.0,10.0,,pupper
714258258790387713,10.0,10.0,Travis,
714251586676113411,8.0,10.0,Thumas,
714214115368108032,13.0,10.0,,
714141408463036416,10.0,10.0,,
713919462244790272,12.0,10.0,Kanu,
713900603437621249,99.0,90.0,,pupper
713761197720473600,12.0,10.0,Piper,
713411074226274305,11.0,10.0,,
713177543487135744,10.0,10.0,Lance,
713175907180089344,10.0,10.0,Opie,
712809025985978368,10.0,10.0,Stubert,
712717840512598017,10.0,10.0,,
712668654853337088,10.0,10.0,Sunny,
712438159032893441,11.0,10.0,Kane,
712097430750289920,10.0,10.0,,
712085617388212225,11.0,10.0,Olive,
711743778164514816,11.0,10.0,Roosevelt,
711732680602345472,10.0,10.0,,
711363825979756544,11.0,10.0,,
711306686208872448,3.0,10.0,,
711008018775851008,11.0,10.0,Chuckles,pupper
710997087345876993,12.0,10.0,Milo,
710844581445812225,10.0,10.0,Staniel,
710833117892898816,12.0,10.0,Sora,
710658690886586372,80.0,80.0,,pupper
710588934686908417,12.0,10.0,Beemo,
710283270106132480,11.0,10.0,Gunner,
710272297844797440,11.0,10.0,,
710269109699739648,13.0,10.0,,
710153181850935296,11.0,10.0,Lacy,
710140971284037632,8.0,10.0,Tater,
710117014656950272,11.0,10.0,,pupper
709918798883774466,12.0,10.0,Watson,
709852847387627521,12.0,10.0,,
709566166965075968,12.0,10.0,Olaf,
709556954897764353,12.0,10.0,Cecil,
709519240576036864,9.0,10.0,Vince,
709449600415961088,10.0,10.0,Karma,
709409458133323776,8.0,10.0,Billy,
709225125749587968,11.0,10.0,Walker,
709207347839836162,11.0,10.0,Penny,
709198395643068416,45.0,50.0,,
709158332880297985,10.0,10.0,Rodney,
709042156699303936,9.0,10.0,Klevin,
708845821941387268,9.0,10.0,,pupper
708834316713893888,10.0,10.0,Malikai,
708810915978854401,10.0,10.0,Mister,
708738143638450176,11.0,10.0,Coco,
708711088997666817,11.0,10.0,Smokey,
708479650088034305,13.0,10.0,Bear,
708469915515297792,11.0,10.0,Bobble,
708356463048204288,10.0,10.0,Oliver,
708349470027751425,11.0,10.0,River,
708149363256774660,10.0,10.0,Jebberson,
708130923141795840,11.0,10.0,,
708119489313951744,9.0,10.0,Cooper,
708109389455101952,10.0,10.0,Remington,
708026248782585858,13.0,10.0,,
707969809498152960,11.0,10.0,Rufus,
707776935007539200,11.0,10.0,Sadie,
707741517457260545,10.0,10.0,,
707610948723478529,12.0,10.0,Harper,
707420581654872064,4.0,10.0,Keurig,
707411934438625280,11.0,10.0,,pupper
707387676719185920,10.0,10.0,Clarkus,
707377100785885184,9.0,10.0,,
707315916783140866,10.0,10.0,Finnegus,pupper
707297311098011648,10.0,10.0,Cassie,
707059547140169728,11.0,10.0,Cupcake,
707038192327901184,10.0,10.0,Kathmandu,
707021089608753152,12.0,10.0,Tucker,
707014260413456384,11.0,10.0,Ellie,
706681918348251136,12.0,10.0,Katie,
706644897839910912,9.0,10.0,Shadow,
706538006853918722,11.0,10.0,Oliver,
706516534877929472,12.0,10.0,,
706346369204748288,12.0,10.0,Koda,
706310011488698368,12.0,10.0,,pupper
706291001778950144,11.0,10.0,,
706265994973601792,11.0,10.0,Kara,
706166467411222528,7.0,10.0,Dexter,
705975130514706432,10.0,10.0,Adele,pupper
705970349788291072,12.0,10.0,Lucy,
705898680587526145,10.0,10.0,Max,
705786532653883392,11.0,10.0,,pupper
705591895322394625,11.0,10.0,,
705475953783398401,12.0,10.0,Zara,
705442520700944385,12.0,10.0,Cooper,
705428427625635840,11.0,10.0,Ambrose,pupper
705239209544720384,11.0,10.0,Jimothy,
705223444686888960,9.0,10.0,Bode,
705102439679201280,10.0,10.0,Terrenth,
705066031337840642,12.0,10.0,Reese,
704871453724954624,12.0,10.0,,
704859558691414016,10.0,10.0,,pupper
704847917308362754,12.0,10.0,,
704761120771465216,13.0,10.0,,pupper
704499785726889984,12.0,10.0,,
704480331685040129,11.0,10.0,Lucia,
704364645503647744,12.0,10.0,Bisquick,
704347321748819968,10.0,10.0,Ralphson,pupper
704054845121142784,60.0,50.0,,pupper
703774238772166656,10.0,10.0,,
703769065844768768,10.0,10.0,,
703611486317502464,10.0,10.0,Scooter,pupper
703425003149250560,9.0,10.0,,
703382836347330562,12.0,10.0,Charlie,
703356393781329922,9.0,10.0,Socks,
703268521220972544,12.0,10.0,,pupper
703079050210877440,11.0,10.0,,
702684942141153280,11.0,10.0,Lucy,
702671118226825216,10.0,10.0,Rambo,
702598099714314240,11.0,10.0,Sansa,pupper
702539513671897089,12.0,10.0,,
702321140488925184,12.0,10.0,,
702276748847800320,11.0,10.0,,
702217446468493312,9.0,10.0,,
701981390485725185,12.0,10.0,Fiji,
701952816642965504,11.0,10.0,Rilo,
701889187134500865,11.0,10.0,Bilbo,
701601587219795968,10.0,10.0,Coopson,
701570477911896070,9.0,10.0,Yoda,
701545186879471618,10.0,10.0,Millie,pupper
701214700881756160,12.0,10.0,,
700890391244103680,11.0,10.0,Chet,
700864154249383937,12.0,10.0,,pupper
700847567345688576,10.0,10.0,Crouton,
700747788515020802,11.0,10.0,,
700518061187723268,10.0,10.0,Vincent,
700505138482569216,12.0,10.0,Kaia,
700462010979500032,6.0,10.0,Murphy,
700167517596164096,10.0,10.0,Dotsy,
700151421916807169,11.0,10.0,,pupper
700143752053182464,10.0,10.0,,pupper
700029284593901568,10.0,10.0,Coops,
700002074055016451,9.0,10.0,Thumas,
699801817392291840,11.0,10.0,Cooper,pupper
699788877217865730,12.0,10.0,Nala,
699779630832685056,10.0,10.0,,
699775878809702401,11.0,10.0,Fillup,
699446877801091073,12.0,10.0,Archie,
699434518667751424,12.0,10.0,,pupper
699423671849451520,10.0,10.0,,
699413908797464576,11.0,10.0,Miley,
699370870310113280,11.0,10.0,Calbert,
699323444782047232,10.0,10.0,,
699079609774645248,8.0,10.0,Reagan,
699072405256409088,12.0,10.0,,
699036661657767936,13.0,10.0,,pupper
698989035503689728,13.0,10.0,Oliver,
698953797952008193,11.0,10.0,CeCe,
698907974262222848,10.0,10.0,,
698710712454139905,10.0,10.0,Cuddles,
698703483621523456,7.0,10.0,Rusty,
698635131305795584,12.0,10.0,,
698549713696649216,9.0,10.0,Claude,
698355670425473025,10.0,10.0,Jessiga,
698342080612007937,11.0,10.0,Maximus,
698262614669991936,11.0,10.0,Franklin,
698195409219559425,9.0,10.0,Beau,
698178924120031232,10.0,10.0,Lily,
697995514407682048,11.0,10.0,,
697990423684476929,11.0,10.0,Doug,
697943111201378304,10.0,10.0,Cassie,
697616773278015490,11.0,10.0,,pupper
697596423848730625,11.0,10.0,,pupper
697575480820686848,8.0,10.0,Ole,
697463031882764288,44.0,40.0,,
697270446429966336,10.0,10.0,Bentley,
697259378236399616,8.0,10.0,,
697255105972801536,10.0,10.0,Charlie,
697242256848379904,10.0,10.0,Oakley,
696900204696625153,12.0,10.0,Rosie,
696894894812565505,9.0,10.0,,
696886256886657024,12.0,10.0,,
696754882863349760,10.0,10.0,Reptar,
696713835009417216,9.0,10.0,Trevith,pupper
696488710901260288,12.0,10.0,,
696405997980676096,7.0,10.0,Berb,
695816827381944320,11.0,10.0,,
695794761660297217,13.0,10.0,Wyatt,
695767669421768709,13.0,10.0,,
695629776980148225,8.0,10.0,Calvin,
695446424020918272,12.0,10.0,,
695409464418041856,10.0,10.0,Bob,
695314793360662529,10.0,10.0,Colin,
695095422348574720,12.0,10.0,,pupper
695074328191332352,11.0,10.0,Lorenzo,pupper
695051054296211456,6.0,10.0,Brian,
694356675654983680,10.0,10.0,,pupper
694352839993344000,10.0,10.0,Oliviér,
694329668942569472,9.0,10.0,Grady,pupper
694206574471057408,10.0,10.0,,
694183373896572928,9.0,10.0,Lola,
694001791655137281,11.0,10.0,Chester,
693942351086120961,10.0,10.0,Kobe,
693642232151285760,9.0,10.0,Freddery,
693629975228977152,12.0,10.0,,pupper
693622659251335168,10.0,10.0,,
693280720173801472,10.0,10.0,Sadie,
693262851218264065,11.0,10.0,,pupper
693231807727280129,9.0,10.0,Bodie,
693155686491000832,12.0,10.0,Dunkin,
693109034023534592,11.0,10.0,,
693095443459342336,10.0,10.0,Milo,pupper
692919143163629568,9.0,10.0,,
692905862751522816,10.0,10.0,Wally,pupper
692901601640583168,10.0,10.0,,
692894228850999298,10.0,10.0,Tupawc,
692828166163931137,12.0,10.0,,pupper
692752401762250755,13.0,10.0,,pupper
692568918515392513,12.0,10.0,Chester,
692535307825213440,10.0,10.0,Amber,
692530551048294401,10.0,10.0,Cody,
692187005137076224,12.0,10.0,,
692158366030913536,10.0,10.0,Edgar,
692142790915014657,13.0,10.0,,
692017291282812928,9.0,10.0,Kingsley,
691756958957883396,10.0,10.0,,
691675652215414786,10.0,10.0,Richie,
691483041324204033,5.0,10.0,,
691459709405118465,12.0,10.0,Leo,
691444869282295808,12.0,10.0,Bailey,
691416866452082688,13.0,10.0,,
691321916024623104,11.0,10.0,Molly,
691096613310316544,11.0,10.0,,
690959652130045952,11.0,10.0,,pupper
690735892932222976,13.0,10.0,Peaches,
690728923253055490,8.0,10.0,Vinscent,
690690673629138944,10.0,10.0,Cedrick,
690649993829576704,11.0,10.0,Hazel,
690597161306841088,11.0,10.0,Lolo,
690400367696297985,10.0,10.0,Eriq,
690374419777196032,11.0,10.0,Phred,
690360449368465409,9.0,10.0,,
690021994562220032,10.0,10.0,Geoff,
690015576308211712,12.0,10.0,,pupper
690005060500217858,10.0,10.0,,
689999384604450816,10.0,10.0,Covach,
689977555533848577,12.0,10.0,,
689905486972461056,11.0,10.0,Gizmo,pupper
689877686181715968,9.0,10.0,Durg,
689835978131935233,11.0,10.0,Fynn,
689661964914655233,12.0,10.0,Luca,
689623661272240129,10.0,10.0,Lucy,pupper
689599056876867584,11.0,10.0,,
689557536375177216,12.0,10.0,,
689517482558820352,12.0,10.0,Carl,
689283819090870273,9.0,10.0,Chipson,
689280876073582592,10.0,10.0,Herald,
689275259254616065,10.0,10.0,Lucky,
689154315265683456,9.0,10.0,,
689143371370250240,10.0,10.0,Trip,pupper
688916208532455424,11.0,10.0,,pupper
688898160958271489,10.0,10.0,,
688828561667567616,9.0,10.0,Brad,
688804835492233216,12.0,10.0,,
688789766343622656,8.0,10.0,Pubert,
688547210804498433,9.0,10.0,Frönq,
688519176466644993,12.0,10.0,,pupper
688385280030670848,12.0,10.0,Louis,
688116655151435777,10.0,10.0,,
688064179421470721,11.0,10.0,Kilo,
687826841265172480,12.0,10.0,Louis,
687818504314159109,12.0,10.0,,pupper
687807801670897665,11.0,10.0,Trooper,
687704180304273409,9.0,10.0,Blakely,pupper
687664829264453632,11.0,10.0,Opal,
687494652870668288,7.0,10.0,Marq,
687480748861947905,12.0,10.0,,
687460506001633280,10.0,10.0,Kramer,
687317306314240000,11.0,10.0,Tyrone,
687312378585812992,7.0,10.0,,pupper
687127927494963200,9.0,10.0,Gordon,
687124485711986689,11.0,10.0,Samson,
687109925361856513,11.0,10.0,Baxter,
687096057537363968,11.0,10.0,,pupper
